transaction_id,action,recovered,recovered_amount,recovery_time,action_cost
28075,email,1,1062.88,77.5,5.0
75153,payment_link,0,0.0,,12.0
7896,retry,0,0.0,,8.0
14963,whatsapp,1,1779.95,171.0,18.0
84894,retry,1,471.48,28.3,8.0
73223,retry,1,1806.16,154.5,8.0
74431,payment_link,1,6784.49,253.6,12.0
80632,payment_link,1,2699.84,42.1,12.0
80256,payment_link,1,937.61,653.6,12.0
62443,retry,0,0.0,,8.0
66302,whatsapp,1,371.51,261.4,18.0
79234,voice_call,1,1484.07,311.6,90.0
78563,whatsapp,1,1649.46,87.1,18.0
3864,payment_link,1,3879.06,22.4,12.0
41380,retry,1,2522.88,57.6,8.0
77651,whatsapp,0,0.0,,18.0
31910,whatsapp,0,0.0,,18.0
1544,email,0,0.0,,5.0
77097,payment_link,0,0.0,,12.0
55491,email,0,0.0,,5.0
70264,email,1,659.01,221.6,5.0
48047,payment_link,0,0.0,,12.0
99565,retry,1,3349.36,135.7,8.0
70508,retry,1,2529.9,254.4,8.0
3826,whatsapp,1,2412.36,69.1,18.0
77334,voice_call,0,0.0,,90.0
60586,whatsapp,1,3327.92,98.6,18.0
92351,retry,1,7415.2,547.8,8.0
18866,human_escalation,1,995.05,30.9,250.0
89282,voice_call,0,0.0,,90.0
53603,payment_link,1,997.65,115.1,12.0
32112,retry,1,3107.61,464.1,8.0
5591,human_escalation,1,1296.74,138.0,250.0
44188,retry,1,2327.65,84.8,8.0
56490,email,1,4968.81,271.2,5.0
56775,voice_call,0,0.0,,90.0
39287,email,1,4601.74,66.4,5.0
46797,email,1,3177.77,42.5,5.0
12353,retry,0,0.0,,8.0
94745,retry,1,1190.4,186.0,8.0
44729,whatsapp,1,1409.89,293.2,18.0
24989,email,0,0.0,,5.0
34270,whatsapp,0,0.0,,18.0
90949,retry,0,0.0,,8.0
21230,voice_call,1,1552.97,55.3,90.0
90640,whatsapp,1,2398.46,53.7,18.0
80101,payment_link,1,1918.71,65.0,12.0
21328,whatsapp,1,1432.62,263.4,18.0
47748,payment_link,0,0.0,,12.0
15913,human_escalation,1,577.66,92.0,250.0
83325,retry,1,5213.92,89.7,8.0
82397,payment_link,1,2610.82,100.8,12.0
76294,retry,1,1410.18,132.0,8.0
50111,voice_call,0,0.0,,90.0
29852,human_escalation,0,0.0,,250.0
69001,whatsapp,1,957.83,38.2,18.0
4152,email,1,1237.77,242.7,5.0
51387,whatsapp,1,4555.93,295.5,18.0
48615,whatsapp,0,0.0,,18.0
30901,retry,1,3618.64,298.0,8.0
41491,email,0,0.0,,5.0
72620,whatsapp,1,1541.84,66.9,18.0
67159,voice_call,1,1642.57,525.5,90.0
1355,payment_link,1,1721.64,128.9,12.0
36472,payment_link,1,4748.28,41.5,12.0
32500,payment_link,1,2368.5,21.8,12.0
56322,retry,1,1760.68,159.3,8.0
95833,voice_call,1,1295.03,28.4,90.0
77353,human_escalation,0,0.0,,250.0
70280,retry,1,4134.4,68.0,8.0
35372,retry,0,0.0,,8.0
47168,whatsapp,0,0.0,,18.0
65460,payment_link,1,967.6,111.8,12.0
48831,retry,0,0.0,,8.0
38382,voice_call,0,0.0,,90.0
96348,email,1,1230.5,185.7,5.0
60428,payment_link,0,0.0,,12.0
34409,whatsapp,0,0.0,,18.0
16840,retry,1,1989.21,219.3,8.0
33084,voice_call,0,0.0,,90.0
61055,retry,0,0.0,,8.0
97752,payment_link,1,3037.26,145.7,12.0
87335,whatsapp,0,0.0,,18.0
45235,payment_link,0,0.0,,12.0
73668,email,1,3243.99,84.1,5.0
35349,whatsapp,1,3157.2,198.0,18.0
29409,retry,1,10498.11,206.5,8.0
61839,retry,0,0.0,,8.0
51195,whatsapp,1,967.14,21.4,18.0
68681,retry,0,0.0,,8.0
66272,retry,0,0.0,,8.0
91788,payment_link,1,2475.22,864.5,12.0
52097,whatsapp,1,437.42,186.4,18.0
18552,payment_link,1,4073.22,88.5,12.0
36367,whatsapp,0,0.0,,18.0
26381,human_escalation,0,0.0,,250.0
15689,whatsapp,0,0.0,,18.0
42959,payment_link,0,0.0,,12.0
67007,payment_link,1,1208.24,212.1,12.0
61374,voice_call,1,2198.06,32.6,90.0
50153,payment_link,1,1146.22,33.8,12.0
95963,voice_call,0,0.0,,90.0
19323,payment_link,1,595.21,52.5,12.0
79887,payment_link,1,1222.29,459.3,12.0
8353,retry,1,7480.69,50.0,8.0
23699,voice_call,1,5152.05,91.2,90.0
21614,payment_link,1,856.93,55.5,12.0
21245,voice_call,0,0.0,,90.0
11113,retry,1,2107.23,80.0,8.0
15179,retry,1,844.79,159.8,8.0
86798,payment_link,0,0.0,,12.0
35547,payment_link,1,2649.87,130.4,12.0
85955,whatsapp,0,0.0,,18.0
58339,payment_link,1,1184.46,44.3,12.0
22516,whatsapp,0,0.0,,18.0
28291,whatsapp,1,2799.79,29.3,18.0
22739,whatsapp,0,0.0,,18.0
44070,whatsapp,0,0.0,,18.0
19410,retry,1,649.16,260.3,8.0
79429,email,1,2862.16,89.6,5.0
33617,voice_call,1,3518.06,274.3,90.0
30218,payment_link,0,0.0,,12.0
58993,retry,0,0.0,,8.0
53819,retry,1,945.17,201.7,8.0
4656,whatsapp,1,8287.21,118.9,18.0
62690,payment_link,1,1952.38,412.0,12.0
3455,email,1,2893.9,129.0,5.0
5493,retry,1,2147.57,83.9,8.0
44214,payment_link,0,0.0,,12.0
62587,retry,1,1111.19,48.7,8.0
6494,retry,0,0.0,,8.0
90448,payment_link,0,0.0,,12.0
88416,voice_call,1,3725.55,26.2,90.0
59522,whatsapp,1,884.25,12.5,18.0
96101,whatsapp,1,4875.63,95.3,18.0
98403,whatsapp,0,0.0,,18.0
41618,human_escalation,1,4183.63,303.3,250.0
51564,payment_link,1,601.5,330.3,12.0
25397,payment_link,0,0.0,,12.0
57306,whatsapp,1,720.98,65.1,18.0
2536,whatsapp,0,0.0,,18.0
24687,payment_link,1,2157.53,123.1,12.0
46708,voice_call,0,0.0,,90.0
16105,retry,1,890.27,130.9,8.0
45714,retry,0,0.0,,8.0
27763,whatsapp,1,9450.38,156.7,18.0
18215,voice_call,1,2034.17,21.6,90.0
55793,whatsapp,1,1811.88,272.9,18.0
20169,email,1,1446.77,187.4,5.0
5813,payment_link,1,1314.31,120.1,12.0
75308,voice_call,0,0.0,,90.0
12581,voice_call,0,0.0,,90.0
11677,voice_call,1,6181.01,272.9,90.0
7812,whatsapp,0,0.0,,18.0
76794,email,1,1284.0,58.7,5.0
21959,retry,1,5025.91,53.2,8.0
90613,voice_call,0,0.0,,90.0
69979,human_escalation,1,3030.37,117.1,250.0
69492,email,0,0.0,,5.0
69235,human_escalation,1,1957.86,93.4,250.0
78776,retry,0,0.0,,8.0
77940,whatsapp,1,1560.48,38.2,18.0
37301,retry,1,1989.67,107.3,8.0
30744,retry,1,1894.52,100.7,8.0
12702,retry,0,0.0,,8.0
81494,retry,0,0.0,,8.0
59674,voice_call,1,3184.65,37.5,90.0
86758,whatsapp,1,642.72,100.3,18.0
97027,payment_link,1,381.07,132.4,12.0
59359,human_escalation,0,0.0,,250.0
11038,voice_call,1,1356.32,226.0,90.0
7752,human_escalation,0,0.0,,250.0
51053,payment_link,1,1618.35,26.1,12.0
85602,voice_call,1,1266.6,205.1,90.0
47231,retry,0,0.0,,8.0
56888,voice_call,0,0.0,,90.0
90435,retry,1,1028.74,23.0,8.0
47276,payment_link,1,1868.06,230.5,12.0
9538,payment_link,1,2267.65,66.9,12.0
6026,whatsapp,1,1965.45,272.3,18.0
1771,retry,1,7319.21,285.5,8.0
8067,payment_link,1,194.24,25.8,12.0
52055,voice_call,1,3012.63,108.7,90.0
57360,human_escalation,0,0.0,,250.0
35048,retry,0,0.0,,8.0
3807,retry,0,0.0,,8.0
63587,retry,1,2682.08,49.4,8.0
68978,email,1,866.43,113.4,5.0
51235,payment_link,1,967.84,98.8,12.0
82572,voice_call,0,0.0,,90.0
70744,human_escalation,1,1503.05,374.6,250.0
84855,whatsapp,0,0.0,,18.0
51464,retry,0,0.0,,8.0
9002,payment_link,0,0.0,,12.0
60160,whatsapp,1,2808.8,168.2,18.0
10049,payment_link,1,2773.24,41.3,12.0
93213,retry,0,0.0,,8.0
27816,retry,0,0.0,,8.0
68156,retry,1,2092.49,368.6,8.0
74992,email,0,0.0,,5.0
99027,retry,1,1851.99,161.5,8.0
9940,payment_link,1,4005.76,131.4,12.0
56645,email,1,2844.25,152.5,5.0
11349,retry,1,844.59,324.1,8.0
65469,email,1,2616.4,185.1,5.0
98770,email,0,0.0,,5.0
62969,retry,1,2154.57,82.7,8.0
53363,email,1,2215.52,163.6,5.0
99776,email,0,0.0,,5.0
31858,whatsapp,1,2566.37,72.5,18.0
49005,whatsapp,1,1239.65,107.5,18.0
48355,retry,0,0.0,,8.0
74905,retry,1,1341.51,185.9,8.0
84314,payment_link,1,759.74,154.6,12.0
30,whatsapp,1,1876.86,75.6,18.0
1078,whatsapp,1,3035.22,62.1,18.0
14194,whatsapp,1,3804.82,66.8,18.0
19571,email,0,0.0,,5.0
77143,payment_link,1,2633.54,30.2,12.0
50741,whatsapp,0,0.0,,18.0
45788,whatsapp,1,2028.75,28.6,18.0
79078,whatsapp,1,1207.6,366.8,18.0
99457,payment_link,0,0.0,,12.0
8861,retry,1,367.73,160.5,8.0
59766,retry,0,0.0,,8.0
73143,payment_link,0,0.0,,12.0
87888,retry,0,0.0,,8.0
6704,voice_call,1,1571.9,498.2,90.0
90266,email,1,484.1,66.4,5.0
93319,payment_link,1,611.82,56.3,12.0
62828,payment_link,1,1009.33,553.6,12.0
86113,whatsapp,0,0.0,,18.0
87850,payment_link,1,1484.53,67.0,12.0
74338,payment_link,1,729.24,66.1,12.0
76921,email,1,2551.79,159.8,5.0
13056,email,1,464.29,107.8,5.0
51691,retry,1,3542.61,202.2,8.0
61253,retry,1,1712.15,75.0,8.0
22842,human_escalation,1,3454.02,110.0,250.0
42603,payment_link,1,2419.43,162.2,12.0
44571,retry,1,8569.31,261.1,8.0
25916,retry,1,1170.67,222.7,8.0
96348,retry,1,1230.5,37.2,8.0
33290,email,0,0.0,,5.0
68835,whatsapp,0,0.0,,18.0
75977,payment_link,1,1813.49,47.3,12.0
47585,retry,0,0.0,,8.0
73649,retry,1,1671.92,46.2,8.0
13568,payment_link,0,0.0,,12.0
65004,retry,0,0.0,,8.0
27385,email,0,0.0,,5.0
93668,human_escalation,1,476.43,140.2,250.0
97709,retry,0,0.0,,8.0
56884,email,1,9048.04,469.7,5.0
18504,whatsapp,0,0.0,,18.0
65010,retry,0,0.0,,8.0
55591,retry,1,884.53,40.5,8.0
898,whatsapp,0,0.0,,18.0
24138,payment_link,1,6559.43,97.0,12.0
38419,email,1,2357.91,152.6,5.0
93790,retry,1,1074.66,84.4,8.0
92651,whatsapp,0,0.0,,18.0
96006,retry,0,0.0,,8.0
88518,email,0,0.0,,5.0
27940,whatsapp,0,0.0,,18.0
23236,email,0,0.0,,5.0
28470,voice_call,0,0.0,,90.0
93610,voice_call,1,942.47,111.9,90.0
3672,payment_link,1,4510.98,275.5,12.0
80061,payment_link,0,0.0,,12.0
35004,whatsapp,1,603.48,249.5,18.0
30704,whatsapp,1,1164.84,138.7,18.0
99227,payment_link,1,2754.38,353.5,12.0
50128,retry,0,0.0,,8.0
35022,retry,0,0.0,,8.0
76268,whatsapp,0,0.0,,18.0
99550,email,1,1102.44,342.2,5.0
97126,email,0,0.0,,5.0
29323,voice_call,0,0.0,,90.0
92986,whatsapp,1,2776.63,10.0,18.0
83418,email,1,1318.24,91.8,5.0
91435,retry,1,1792.51,154.8,8.0
75829,voice_call,1,664.67,71.9,90.0
23703,retry,1,1881.99,139.8,8.0
13456,payment_link,1,1137.2,71.7,12.0
19618,whatsapp,1,776.53,260.5,18.0
16451,whatsapp,1,2935.8,616.7,18.0
81927,whatsapp,1,2082.68,65.6,18.0
13465,whatsapp,0,0.0,,18.0
68806,payment_link,1,1465.79,759.6,12.0
57869,human_escalation,1,1954.51,297.4,250.0
83068,payment_link,1,8256.86,141.4,12.0
60041,payment_link,1,521.85,16.7,12.0
23910,voice_call,0,0.0,,90.0
25637,human_escalation,0,0.0,,250.0
35280,human_escalation,1,2978.29,110.3,250.0
84306,retry,0,0.0,,8.0
88462,human_escalation,1,4278.27,52.5,250.0
95298,payment_link,0,0.0,,12.0
61900,retry,1,918.82,776.7,8.0
45506,voice_call,1,2748.68,146.0,90.0
90821,payment_link,1,2278.47,160.9,12.0
37276,payment_link,1,2598.75,91.1,12.0
32577,whatsapp,1,1402.03,106.2,18.0
80935,email,1,559.32,138.8,5.0
96636,payment_link,1,5223.37,75.1,12.0
26254,payment_link,1,3562.63,587.1,12.0
43268,payment_link,0,0.0,,12.0
56221,email,1,773.29,194.9,5.0
57094,payment_link,1,5831.15,62.9,12.0
13003,human_escalation,1,2365.11,475.9,250.0
63510,retry,1,684.8,103.3,8.0
58427,email,1,681.84,209.0,5.0
39303,email,0,0.0,,5.0
37751,retry,0,0.0,,8.0
40881,email,0,0.0,,5.0
8432,retry,0,0.0,,8.0
67111,voice_call,1,5396.56,505.5,90.0
58149,whatsapp,1,1636.46,110.2,18.0
17988,voice_call,1,1208.34,225.6,90.0
71574,payment_link,1,2995.32,61.5,12.0
4335,payment_link,1,1571.57,125.7,12.0
76366,payment_link,0,0.0,,12.0
29845,payment_link,0,0.0,,12.0
94091,whatsapp,0,0.0,,18.0
14775,payment_link,1,1298.21,160.6,12.0
14953,email,1,3536.25,47.3,5.0
21134,voice_call,1,381.94,86.1,90.0
86773,payment_link,1,982.35,50.5,12.0
27927,payment_link,1,8005.63,107.9,12.0
7786,whatsapp,1,738.12,102.7,18.0
41595,payment_link,1,5181.6,158.2,12.0
70155,whatsapp,1,1822.23,140.7,18.0
78493,retry,1,3004.34,106.0,8.0
59100,whatsapp,1,2834.12,381.5,18.0
51374,payment_link,1,2222.01,140.4,12.0
61528,whatsapp,0,0.0,,18.0
34637,retry,1,1426.31,100.9,8.0
66034,retry,0,0.0,,8.0
33710,payment_link,1,1442.97,484.9,12.0
81923,retry,1,1155.67,242.9,8.0
82783,payment_link,0,0.0,,12.0
9539,whatsapp,0,0.0,,18.0
39291,payment_link,0,0.0,,12.0
28325,voice_call,0,0.0,,90.0
72744,payment_link,0,0.0,,12.0
57503,whatsapp,1,4527.26,236.0,18.0
66657,payment_link,0,0.0,,12.0
67633,retry,0,0.0,,8.0
45772,retry,0,0.0,,8.0
89739,retry,1,2662.93,58.9,8.0
17294,email,1,1749.4,129.7,5.0
69762,whatsapp,0,0.0,,18.0
10547,voice_call,1,1565.13,225.0,90.0
83332,retry,1,983.53,290.4,8.0
81214,whatsapp,1,792.23,112.8,18.0
67255,whatsapp,0,0.0,,18.0
74622,human_escalation,1,6277.33,80.3,250.0
92627,payment_link,0,0.0,,12.0
1595,payment_link,1,1063.23,130.3,12.0
88469,email,1,2690.18,16.9,5.0
31695,payment_link,1,1857.75,77.3,12.0
7643,whatsapp,1,1051.05,147.6,18.0
3313,payment_link,1,4135.51,64.4,12.0
744,whatsapp,1,1705.12,306.3,18.0
7163,voice_call,0,0.0,,90.0
12331,retry,1,1207.63,427.3,8.0
80259,retry,1,3087.12,91.4,8.0
87309,human_escalation,1,3271.43,191.4,250.0
8730,whatsapp,0,0.0,,18.0
11077,whatsapp,1,718.33,234.4,18.0
21279,whatsapp,1,1577.43,105.1,18.0
52808,whatsapp,1,3959.51,136.1,18.0
76466,whatsapp,1,887.76,204.8,18.0
86446,payment_link,0,0.0,,12.0
73342,retry,0,0.0,,8.0
38372,retry,1,611.28,68.4,8.0
11957,retry,1,982.62,46.6,8.0
16266,retry,0,0.0,,8.0
59246,whatsapp,0,0.0,,18.0
23953,payment_link,0,0.0,,12.0
66375,email,1,3372.32,137.9,5.0
4308,whatsapp,0,0.0,,18.0
73475,voice_call,0,0.0,,90.0
57725,human_escalation,1,3415.14,65.0,250.0
601,email,1,1670.76,106.3,5.0
27375,payment_link,0,0.0,,12.0
84502,whatsapp,1,5815.96,53.6,18.0
39551,human_escalation,1,755.96,233.5,250.0
75245,whatsapp,0,0.0,,18.0
91314,payment_link,1,3955.25,179.3,12.0
65638,payment_link,1,1178.23,114.3,12.0
76440,retry,1,2807.95,140.5,8.0
42861,whatsapp,1,1676.89,353.9,18.0
85791,payment_link,1,518.36,156.9,12.0
34403,retry,0,0.0,,8.0
24778,email,1,3340.69,115.4,5.0
81923,human_escalation,1,1155.67,114.3,250.0
62421,retry,1,3658.35,101.2,8.0
11693,payment_link,1,5232.56,139.8,12.0
78357,retry,1,6845.72,533.3,8.0
27445,retry,0,0.0,,8.0
96755,email,1,460.81,202.9,5.0
24366,retry,1,1769.31,168.1,8.0
28025,retry,1,584.36,83.9,8.0
43323,payment_link,1,949.99,51.6,12.0
90529,retry,1,849.46,78.1,8.0
89698,retry,1,715.37,196.3,8.0
24466,payment_link,1,620.26,197.0,12.0
70687,payment_link,1,2850.87,140.9,12.0
53578,payment_link,0,0.0,,12.0
93426,payment_link,0,0.0,,12.0
59318,payment_link,1,1915.29,130.5,12.0
34840,human_escalation,1,1036.42,239.8,250.0
10676,email,0,0.0,,5.0
55431,human_escalation,1,1200.48,290.7,250.0
55779,human_escalation,1,6481.86,227.1,250.0
13635,whatsapp,1,2017.88,108.9,18.0
47903,retry,1,1774.58,174.8,8.0
19127,email,1,5579.31,103.9,5.0
29754,payment_link,0,0.0,,12.0
6627,email,0,0.0,,5.0
22530,voice_call,0,0.0,,90.0
80189,voice_call,1,4728.52,129.2,90.0
2052,voice_call,0,0.0,,90.0
80017,payment_link,0,0.0,,12.0
18638,whatsapp,1,2381.95,34.4,18.0
67049,retry,1,3332.02,233.8,8.0
90702,whatsapp,0,0.0,,18.0
60761,whatsapp,1,4274.68,77.4,18.0
78911,retry,0,0.0,,8.0
69886,retry,1,2474.53,116.1,8.0
10536,whatsapp,1,1693.5,170.7,18.0
81564,email,1,1974.65,45.7,5.0
24340,whatsapp,1,959.07,135.9,18.0
18293,whatsapp,1,1938.31,78.3,18.0
11444,whatsapp,0,0.0,,18.0
63123,voice_call,1,1081.54,62.1,90.0
74661,whatsapp,0,0.0,,18.0
78278,retry,1,8460.83,19.3,8.0
62095,payment_link,1,1073.36,72.5,12.0
18255,payment_link,0,0.0,,12.0
92103,voice_call,1,1260.93,101.9,90.0
58487,whatsapp,1,2198.74,154.8,18.0
64135,retry,1,1581.68,143.2,8.0
1282,email,0,0.0,,5.0
84673,whatsapp,1,669.42,42.8,18.0
11395,retry,0,0.0,,8.0
93698,retry,1,3043.69,27.2,8.0
54457,retry,1,3768.71,109.0,8.0
30623,payment_link,1,1635.23,146.0,12.0
5568,retry,1,1455.55,110.3,8.0
20364,retry,0,0.0,,8.0
92428,email,0,0.0,,5.0
76849,voice_call,1,1688.28,86.6,90.0
17300,payment_link,0,0.0,,12.0
36151,retry,1,1444.29,146.3,8.0
70535,whatsapp,0,0.0,,18.0
9624,whatsapp,1,858.31,163.4,18.0
15044,human_escalation,1,815.21,143.8,250.0
529,whatsapp,1,1646.78,110.4,18.0
15132,voice_call,1,506.94,69.0,90.0
61700,human_escalation,1,1248.08,75.4,250.0
2738,whatsapp,1,682.64,13.9,18.0
68836,retry,0,0.0,,8.0
52520,payment_link,1,7005.65,689.5,12.0
93326,whatsapp,0,0.0,,18.0
15380,email,1,7204.49,71.9,5.0
43814,retry,1,4029.87,76.0,8.0
12218,payment_link,0,0.0,,12.0
44533,voice_call,1,828.39,310.3,90.0
55657,email,1,1076.27,29.7,5.0
18768,payment_link,1,2323.42,185.8,12.0
39378,retry,1,1025.92,191.4,8.0
83291,voice_call,0,0.0,,90.0
16238,whatsapp,0,0.0,,18.0
57613,whatsapp,1,2873.33,52.9,18.0
73293,whatsapp,1,890.11,29.1,18.0
95554,whatsapp,1,1965.35,125.5,18.0
87610,whatsapp,1,2243.74,27.0,18.0
68666,voice_call,1,3000.27,88.2,90.0
24576,retry,0,0.0,,8.0
16153,retry,1,2033.98,138.4,8.0
34760,whatsapp,1,632.27,177.6,18.0
94524,retry,1,1998.96,33.8,8.0
82099,retry,1,2204.91,187.0,8.0
38200,whatsapp,0,0.0,,18.0
87826,payment_link,1,2419.76,19.5,12.0
87211,retry,1,7549.16,135.6,8.0
53565,email,0,0.0,,5.0
90440,payment_link,1,2082.93,66.9,12.0
25891,whatsapp,1,1827.86,604.2,18.0
64642,payment_link,1,1559.2,204.0,12.0
25521,payment_link,1,2275.11,227.4,12.0
47027,voice_call,1,4483.61,82.1,90.0
81417,payment_link,0,0.0,,12.0
41141,retry,1,2162.27,102.2,8.0
4593,voice_call,1,2223.85,218.9,90.0
87908,retry,1,4306.3,96.6,8.0
12551,payment_link,1,816.81,199.0,12.0
48550,human_escalation,1,2033.5,216.1,250.0
77188,whatsapp,0,0.0,,18.0
36206,voice_call,1,1228.16,249.4,90.0
51478,whatsapp,0,0.0,,18.0
76973,voice_call,0,0.0,,90.0
17266,payment_link,1,2074.32,52.4,12.0
37253,email,0,0.0,,5.0
49707,retry,0,0.0,,8.0
24998,retry,1,844.51,66.1,8.0
39580,email,0,0.0,,5.0
45080,human_escalation,0,0.0,,250.0
23951,retry,1,2887.01,63.8,8.0
35950,payment_link,1,2322.39,293.4,12.0
17629,payment_link,0,0.0,,12.0
76561,whatsapp,1,1413.16,342.8,18.0
8983,whatsapp,0,0.0,,18.0
68767,retry,1,544.08,325.7,8.0
48971,retry,0,0.0,,8.0
64810,email,0,0.0,,5.0
4158,payment_link,1,768.48,180.0,12.0
89108,human_escalation,1,2902.08,38.4,250.0
35623,payment_link,0,0.0,,12.0
44221,human_escalation,0,0.0,,250.0
43183,whatsapp,1,7030.16,97.9,18.0
57217,voice_call,0,0.0,,90.0
19177,retry,1,4078.16,46.5,8.0
5527,email,0,0.0,,5.0
83535,retry,1,1726.67,88.7,8.0
51364,whatsapp,0,0.0,,18.0
84592,retry,1,1318.64,584.4,8.0
99679,human_escalation,1,3410.31,543.7,250.0
4648,voice_call,1,1499.18,57.4,90.0
17241,whatsapp,1,511.64,125.3,18.0
51757,retry,0,0.0,,8.0
39381,human_escalation,1,553.21,35.2,250.0
96271,retry,0,0.0,,8.0
39577,email,0,0.0,,5.0
60205,whatsapp,1,2289.32,64.0,18.0
90604,payment_link,1,2165.05,64.6,12.0
5641,payment_link,1,1885.02,69.8,12.0
34732,payment_link,0,0.0,,12.0
77972,retry,0,0.0,,8.0
26493,email,0,0.0,,5.0
5675,payment_link,0,0.0,,12.0
45725,payment_link,1,481.78,163.4,12.0
36996,voice_call,1,1160.77,153.1,90.0
35317,payment_link,1,3664.78,82.5,12.0
13884,voice_call,0,0.0,,90.0
39186,retry,1,903.59,110.6,8.0
99021,voice_call,0,0.0,,90.0
60363,retry,0,0.0,,8.0
66129,human_escalation,1,1400.0,141.9,250.0
95741,payment_link,1,1063.07,56.4,12.0
83063,payment_link,0,0.0,,12.0
50352,whatsapp,1,1380.73,25.8,18.0
33177,payment_link,0,0.0,,12.0
61767,human_escalation,0,0.0,,250.0
86049,payment_link,1,761.14,86.8,12.0
82015,email,1,2958.39,47.4,5.0
21675,email,1,2841.83,649.2,5.0
31298,whatsapp,0,0.0,,18.0
79077,human_escalation,1,3313.16,87.5,250.0
32958,whatsapp,1,1125.94,27.7,18.0
8265,email,0,0.0,,5.0
88439,retry,1,2732.55,173.2,8.0
45958,retry,1,3084.11,509.0,8.0
78335,whatsapp,1,249.22,165.7,18.0
35304,email,1,1364.19,95.0,5.0
59906,human_escalation,1,942.17,103.5,250.0
99670,voice_call,1,1881.58,269.5,90.0
6791,email,0,0.0,,5.0
23598,voice_call,1,1079.87,229.9,90.0
14842,whatsapp,1,3042.9,104.7,18.0
72720,payment_link,1,1540.63,185.5,12.0
19399,whatsapp,0,0.0,,18.0
87255,payment_link,0,0.0,,12.0
5449,human_escalation,0,0.0,,250.0
86934,payment_link,1,6391.32,106.7,12.0
81237,email,1,1502.41,88.0,5.0
86786,retry,1,3211.51,555.7,8.0
86193,email,1,1122.23,32.4,5.0
73406,email,1,1743.75,383.1,5.0
54480,whatsapp,0,0.0,,18.0
7703,voice_call,0,0.0,,90.0
72759,retry,0,0.0,,8.0
30270,voice_call,1,2937.52,130.5,90.0
62085,human_escalation,1,1084.07,207.2,250.0
54609,payment_link,1,329.05,262.0,12.0
51513,email,1,2334.41,228.6,5.0
84398,retry,1,4318.18,47.5,8.0
22901,payment_link,1,3077.27,98.4,12.0
20268,retry,0,0.0,,8.0
29570,whatsapp,1,1579.98,46.3,18.0
53458,voice_call,0,0.0,,90.0
10784,payment_link,0,0.0,,12.0
23593,email,0,0.0,,5.0
80112,retry,1,4826.98,99.9,8.0
32449,retry,1,1911.75,74.1,8.0
37,whatsapp,1,7434.27,72.7,18.0
5325,human_escalation,0,0.0,,250.0
89061,retry,1,559.7,356.1,8.0
10721,payment_link,1,1103.46,178.6,12.0
15014,whatsapp,0,0.0,,18.0
73878,email,1,5459.97,85.7,5.0
79000,payment_link,1,322.01,60.2,12.0
87368,payment_link,0,0.0,,12.0
90757,retry,1,2470.0,212.3,8.0
86476,retry,1,616.94,181.5,8.0
65635,retry,0,0.0,,8.0
14809,retry,0,0.0,,8.0
56394,whatsapp,1,5320.48,154.4,18.0
27455,whatsapp,1,1969.65,63.2,18.0
35727,whatsapp,0,0.0,,18.0
61775,whatsapp,1,692.22,165.3,18.0
46082,voice_call,0,0.0,,90.0
53934,retry,1,475.42,622.9,8.0
49285,payment_link,1,1427.92,163.9,12.0
78298,retry,0,0.0,,8.0
82361,whatsapp,0,0.0,,18.0
428,payment_link,1,1085.42,68.3,12.0
44285,voice_call,0,0.0,,90.0
5033,whatsapp,0,0.0,,18.0
17224,retry,1,4745.41,169.6,8.0
2072,retry,1,976.09,129.0,8.0
49008,retry,0,0.0,,8.0
92970,email,1,665.62,64.7,5.0
34081,voice_call,1,1583.99,207.2,90.0
87920,retry,0,0.0,,8.0
14841,payment_link,0,0.0,,12.0
11725,human_escalation,0,0.0,,250.0
14117,whatsapp,1,1149.05,921.7,18.0
70058,whatsapp,0,0.0,,18.0
57254,payment_link,1,1501.08,37.0,12.0
66556,retry,1,5190.88,115.3,8.0
84251,email,1,591.24,63.8,5.0
12786,retry,1,1912.01,397.4,8.0
45119,human_escalation,0,0.0,,250.0
95251,human_escalation,0,0.0,,250.0
98068,whatsapp,1,1414.39,426.1,18.0
18491,retry,0,0.0,,8.0
61127,human_escalation,1,1239.59,65.5,250.0
51304,retry,0,0.0,,8.0
79515,retry,1,2016.3,542.4,8.0
24670,email,0,0.0,,5.0
70496,voice_call,1,1393.07,115.7,90.0
42621,retry,1,1168.61,657.1,8.0
89724,voice_call,1,839.41,34.4,90.0
63085,voice_call,1,841.27,78.8,90.0
13456,retry,1,1137.2,30.2,8.0
55017,whatsapp,1,2726.61,60.5,18.0
41655,whatsapp,0,0.0,,18.0
23999,email,0,0.0,,5.0
55590,payment_link,1,1331.13,212.7,12.0
96094,payment_link,1,2885.53,177.6,12.0
70678,payment_link,1,1140.18,25.7,12.0
89035,whatsapp,1,3882.85,257.1,18.0
73964,payment_link,1,1606.28,218.9,12.0
60296,payment_link,1,932.91,361.3,12.0
70032,email,0,0.0,,5.0
81564,payment_link,1,1974.65,64.5,12.0
43922,email,1,3606.65,87.6,5.0
18184,whatsapp,1,1353.05,50.9,18.0
43456,retry,1,650.43,91.4,8.0
29001,payment_link,1,2768.47,243.4,12.0
25342,payment_link,1,1289.35,154.4,12.0
45173,whatsapp,0,0.0,,18.0
25979,retry,1,2181.43,285.5,8.0
82544,whatsapp,1,1444.81,56.5,18.0
53165,whatsapp,0,0.0,,18.0
37393,whatsapp,1,2857.73,176.4,18.0
84103,retry,1,2273.74,75.7,8.0
