customer_id,customer_age,customer_since,total_purchases,total_spend,avg_order_value,purchase_frequency,subscription_status,ltv
74130,18,2022-03-28,13,24635.26,1895.02,2.95,inactive,31166.2
74131,25,2026-03-19,18,19446.12,1080.34,41.88,none,162771.5
74132,28,2024-07-30,14,17668.84,1262.06,6.78,active,55085.46
74133,35,2025-09-26,13,25318.8,1947.6,14.35,inactive,99454.23
74134,29,2025-11-20,16,30144.96,1884.06,21.17,none,119370.86
74135,18,2026-07-01,17,46082.75,2710.75,68.0,none,347707.33
74136,39,2023-08-07,24,52293.12,2178.88,7.88,active,123448.72
74137,44,2023-09-17,19,23873.69,1256.51,6.48,none,36971.2
74138,36,2024-11-10,19,42829.04,2254.16,10.66,active,130828.15
74139,28,2022-07-24,24,79001.76,3291.74,5.88,none,119609.5
74140,34,2024-10-25,23,24199.91,1052.17,12.59,active,69718.63
74141,21,2022-09-07,14,17056.9,1218.35,3.54,inactive,26182.36
74142,42,2026-06-13,15,10650.0,710.0,60.0,none,192899.2
74143,36,2025-07-13,17,28430.29,1672.37,15.29,none,82773.53
74144,27,2023-01-05,23,116924.64,5083.68,6.34,none,225476.22
74145,33,2025-03-24,14,39888.52,2849.18,9.89,inactive,78118.75
74146,41,2021-08-25,20,77211.8,3860.59,4.0,inactive,113979.67
74147,42,2023-01-29,13,25605.45,1969.65,3.65,active,36995.37
74148,31,2024-01-03,17,20860.87,1227.11,6.45,active,52974.79
74149,51,2021-12-10,15,41361.75,2757.45,3.19,active,98349.02
74150,44,2022-04-21,25,53989.0,2159.56,5.76,inactive,97456.65
74151,37,2025-05-29,20,19274.0,963.7,16.2,inactive,41174.05
74152,28,2026-06-15,23,25507.0,1109.0,92.0,none,288428.97
74153,29,2024-02-10,19,50962.18,2682.22,7.5,none,110770.51
74154,34,2023-05-10,21,22793.61,1085.41,6.39,active,38039.87
74155,31,2024-05-20,19,58192.44,3062.76,8.41,none,112527.33
74156,47,2025-02-28,24,124911.36,5204.64,16.2,inactive,272961.75
74157,24,2025-12-15,22,54940.6,2497.3,32.01,active,243787.65
74158,37,2022-03-26,17,27983.7,1646.1,3.85,none,48463.26
74159,18,2023-03-23,15,29468.7,1964.58,4.39,none,44326.54
74160,35,2024-04-11,19,11103.41,584.39,8.03,none,23786.45
74161,40,2022-09-26,13,23670.01,1820.77,3.33,none,39360.54
74162,45,2025-02-28,18,23802.66,1322.37,12.15,active,88994.71
74163,27,2024-04-26,20,46651.4,2332.57,8.6,active,105529.96
74164,26,2021-11-17,23,71955.04,3128.48,4.83,active,110093.12
74165,41,2022-08-05,23,35062.12,1524.44,5.68,inactive,48771.98
74166,43,2022-08-03,15,54151.2,3610.08,3.7,none,85584.11
74167,30,2022-09-29,23,33211.31,1443.97,5.9,active,49085.44
74168,18,2021-09-04,21,49508.76,2357.56,4.23,inactive,64203.52
74169,22,2022-12-26,19,34029.57,1791.03,5.19,inactive,51761.41
74170,31,2022-06-14,23,55128.93,2396.91,5.49,active,147589.97
74171,19,2021-09-09,19,25687.62,1351.98,3.84,inactive,33174.26
74172,39,2023-12-18,18,70282.62,3904.59,6.72,active,170560.54
74173,25,2021-02-27,18,32221.08,1790.06,3.28,active,61015.97
74174,31,2024-07-18,12,21592.56,1799.38,5.72,inactive,40741.54
74175,42,2023-01-14,20,41521.8,2076.09,5.55,active,68606.27
74176,35,2024-08-08,25,87481.0,3499.24,12.26,none,152899.16
74177,49,2022-12-04,18,21225.42,1179.19,4.84,active,39325.84
74178,45,2024-10-16,22,25764.42,1171.11,11.89,inactive,61924.22
74179,23,2021-09-21,20,29534.8,1476.74,4.07,inactive,41880.79
74180,37,2024-11-27,24,26734.32,1113.93,13.83,none,44585.32
74181,33,2024-03-11,21,56621.88,2696.28,8.57,none,108233.3
74182,43,2023-07-20,16,39542.24,2471.39,5.17,active,77212.97
74183,37,2025-06-23,17,18910.63,1112.39,14.58,active,57633.34
74184,28,2023-10-04,19,31647.73,1665.67,6.58,active,85083.57
74185,36,2022-10-22,14,24582.74,1755.91,3.65,none,40019.0
74186,29,2021-08-03,14,53838.82,3845.63,2.77,none,71112.55
74187,26,2021-07-26,11,17630.91,1602.81,2.17,inactive,27566.45
74188,31,2024-12-22,15,29559.9,1970.66,9.0,none,64623.24
74189,34,2021-12-12,19,12575.53,661.87,4.05,none,20277.34
74190,44,2024-07-03,20,16248.0,812.4,9.35,inactive,27020.86
74191,28,2023-08-01,20,60755.2,3037.76,6.53,inactive,90964.42
74192,18,2026-05-22,19,56025.87,2948.73,74.62,none,371697.59
74193,30,2026-01-18,31,46259.13,1492.23,52.18,active,423927.02
74194,34,2026-03-26,22,20930.14,951.37,53.57,active,314073.29
74195,34,2024-10-05,19,26946.94,1418.26,10.1,inactive,52040.07
74196,30,2022-02-25,19,19920.93,1048.47,4.23,none,30884.42
74197,41,2026-04-02,27,30987.63,1147.69,68.96,active,254984.51
74198,35,2026-02-20,21,20103.51,957.31,41.69,inactive,92003.45
74199,37,2022-04-13,13,14955.72,1150.44,2.98,none,20541.68
74200,18,2025-02-01,28,53882.64,1924.38,18.01,active,213123.95
74201,30,2026-05-07,17,28862.26,1697.78,57.49,none,185310.97
74202,31,2023-04-19,21,63111.3,3005.3,6.28,inactive,116350.5
74203,47,2022-02-15,17,12134.09,713.77,3.76,active,21631.62
74204,31,2025-12-28,17,9292.2,546.6,26.09,none,51617.3
74205,26,2021-11-13,13,69131.66,5317.82,2.72,active,103628.02
74206,26,2025-12-02,16,68895.04,4305.94,22.14,active,367208.89
74207,41,2022-06-08,17,23964.22,1409.66,4.04,active,45383.77
74208,27,2023-03-24,17,38323.61,2254.33,4.98,none,60800.41
74209,24,2024-03-19,21,14492.94,690.14,8.65,inactive,32160.2
74210,40,2025-04-21,18,67102.56,3727.92,13.44,none,100254.6
74211,36,2023-06-30,18,17962.56,997.92,5.72,active,43391.39
74212,30,2025-07-14,24,37496.16,1562.34,21.64,active,127686.47
74213,20,2021-06-06,20,95202.4,4760.12,3.84,inactive,131897.99
74214,37,2024-02-23,15,19889.4,1325.96,6.01,active,46898.51
74215,39,2024-04-01,20,12883.2,644.16,8.36,none,20863.36
74216,23,2025-02-11,17,21286.55,1252.15,11.13,active,55341.99
74217,35,2023-07-20,25,64208.75,2568.35,8.08,none,109288.13
74218,31,2024-05-31,16,27229.6,1701.85,7.18,active,88551.97
74219,24,2023-07-09,16,58390.4,3649.4,5.12,active,113400.15
74220,28,2021-04-22,20,17156.8,857.84,3.75,none,20098.36
74221,32,2021-05-11,23,37822.58,1644.46,4.35,none,53363.44
74222,20,2024-03-01,23,15111.92,657.04,9.28,none,25739.43
74223,37,2025-04-25,16,44347.2,2771.7,12.05,none,105737.06
74224,26,2022-03-15,14,33394.9,2385.35,3.15,active,64518.81
74225,26,2024-03-10,24,33110.16,1379.59,9.78,inactive,66714.5
74226,37,2023-12-05,15,32097.15,2139.81,5.52,inactive,86337.78
74227,28,2026-05-15,21,39277.98,1870.38,76.7,active,330349.14
74228,30,2025-12-04,22,90383.7,4108.35,30.67,active,505803.15
74229,31,2021-09-03,13,18701.54,1438.58,2.62,none,26250.51
74230,25,2024-10-19,15,25621.35,1708.09,8.14,none,63801.63
74231,27,2023-01-08,25,19748.25,789.93,6.9,active,40216.12
74232,32,2022-06-25,25,38198.5,1527.94,6.01,inactive,54935.97
74233,32,2023-03-18,28,42605.08,1521.61,8.16,active,79326.1
74234,37,2021-08-11,17,17821.78,1048.34,3.38,active,23925.02
74235,37,2022-12-02,16,43362.88,2710.18,4.3,inactive,79840.48
74236,43,2023-10-03,21,30382.38,1446.78,7.27,inactive,52211.94
74237,18,2025-02-02,17,41772.4,2457.2,10.95,inactive,74655.49
74238,40,2025-10-24,27,172242.99,6379.37,32.55,active,1010914.02
74239,29,2022-03-10,22,24677.18,1121.69,4.94,none,33535.86
74240,38,2023-08-10,22,16463.92,748.36,7.25,none,28557.74
74241,35,2024-10-12,24,47234.16,1968.09,12.89,active,139313.83
74242,27,2022-03-18,20,43867.4,2193.37,4.51,none,79098.3
74243,46,2025-12-11,17,30775.61,1810.33,24.35,inactive,123190.28
74244,39,2022-08-21,16,32470.72,2029.42,3.99,none,56042.98
74245,36,2025-06-10,14,21441.14,1531.51,11.65,none,62959.58
74246,52,2023-11-01,30,70620.3,2354.01,10.68,inactive,100699.56
74247,23,2022-03-03,14,63522.48,4537.32,3.13,none,86587.72
74248,32,2021-02-20,17,25410.75,1494.75,3.09,active,38722.89
74249,37,2024-06-12,23,86881.35,3777.45,10.47,active,202682.72
74250,22,2024-09-23,15,25288.95,1685.93,7.84,active,87142.72
74251,26,2021-12-02,19,38471.58,2024.82,4.02,active,50399.24
74252,41,2026-03-26,12,17240.88,1436.74,29.22,active,294197.35
74253,28,2023-11-25,23,44413.23,1931.01,8.38,active,100575.82
74254,40,2022-04-16,14,25087.44,1791.96,3.22,none,37722.95
74255,26,2024-03-19,14,20006.14,1429.01,5.76,inactive,54384.52
74256,50,2024-04-16,16,33579.2,2098.7,6.8,active,79895.79
74257,18,2024-09-27,18,54193.68,3010.76,9.46,inactive,119087.57
74258,41,2025-10-14,21,61452.51,2926.31,24.51,active,168722.48
74259,34,2022-07-03,20,39377.6,1968.88,4.83,active,73312.17
74260,18,2024-08-09,25,70026.0,2801.04,12.27,inactive,158803.64
74261,30,2024-08-29,20,89425.6,4471.28,10.09,none,168449.55
74262,18,2025-10-18,30,64602.6,2153.42,35.46,inactive,225689.71
74263,35,2024-12-04,27,26499.69,981.47,15.73,none,63294.7
74264,27,2021-04-18,17,25323.88,1489.64,3.18,active,45953.46
74265,18,2025-12-20,18,68413.14,3800.73,26.73,inactive,312430.92
74266,33,2021-09-01,18,61793.28,3432.96,3.62,active,85001.06
74267,33,2025-09-06,21,48234.69,2296.89,21.85,active,149075.8
74268,51,2023-09-01,25,72620.5,2904.82,8.4,active,211794.23
74269,39,2022-07-19,17,36924.68,2172.04,4.15,active,66103.82
74270,18,2026-07-30,17,9052.33,532.49,68.0,none,87710.42
74271,27,2025-12-10,21,44228.73,2106.13,29.96,active,236119.32
74272,42,2025-11-02,19,38258.78,2013.62,23.6,none,124138.61
74273,18,2025-06-02,16,37621.12,2351.32,13.07,none,90444.69
74274,25,2024-07-04,29,94303.36,3251.84,13.58,active,435568.8
74275,32,2023-10-09,9,9865.89,1096.21,3.13,none,14421.02
74276,27,2023-05-03,22,9616.86,437.13,6.65,active,19930.69
74277,46,2024-01-27,17,28419.75,1671.75,6.61,none,48916.67
74278,34,2023-11-08,16,12871.52,804.47,5.74,none,21563.66
74279,32,2022-01-29,16,36740.16,2296.26,3.51,none,50226.03
74280,24,2023-12-29,19,53488.61,2815.19,7.17,active,112416.32
74281,22,2022-09-16,16,48168.96,3010.56,4.07,inactive,63297.04
74282,33,2026-01-11,28,71696.52,2560.59,45.66,active,308273.22
74283,31,2022-10-12,19,17469.36,919.44,4.92,inactive,23790.52
74284,21,2021-01-04,18,57127.86,3173.77,3.2,inactive,93748.74
74285,34,2023-04-08,24,41517.12,1729.88,7.11,inactive,63840.85
74286,33,2022-06-16,14,15315.16,1093.94,3.34,active,29141.29
74287,29,2023-11-13,18,33192.72,1844.04,6.48,none,55133.25
74288,43,2022-07-27,26,33440.94,1286.19,6.38,none,48309.24
74289,32,2023-04-30,21,76269.48,3631.88,6.33,inactive,123583.04
74290,30,2024-11-26,15,16399.65,1093.31,8.63,inactive,40141.93
74291,42,2025-08-31,15,31186.5,2079.1,15.35,none,119406.58
74292,31,2024-12-25,18,46541.34,2585.63,10.85,none,114961.43
74293,28,2021-10-09,24,61037.52,2543.23,4.93,active,110680.75
74294,21,2024-09-02,17,17106.08,1006.24,8.62,inactive,40201.91
74295,33,2021-07-19,20,19979.0,998.95,3.93,active,34387.93
74296,40,2025-08-08,18,12908.52,717.14,17.3,active,49939.57
74297,28,2022-02-23,18,31648.14,1758.23,4.0,active,50932.39
74298,20,2023-08-05,14,20747.72,1481.98,4.59,inactive,28562.81
74299,41,2023-10-06,19,46316.49,2437.71,6.6,inactive,74847.91
74300,41,2026-03-05,17,40244.61,2367.33,36.31,active,473619.36
74301,37,2021-06-19,21,45302.04,2157.24,4.06,none,56397.75
74302,33,2023-06-14,13,4837.17,372.09,4.07,inactive,7451.12
74303,36,2024-05-11,18,130114.44,7228.58,7.88,none,181060.07
74304,18,2025-03-03,19,27078.04,1425.16,12.9,active,99616.15
74305,27,2024-11-26,17,28539.09,1678.77,9.78,active,159886.05
74306,38,2023-04-16,16,23030.88,1439.43,4.77,active,44410.61
74307,35,2023-11-26,16,40709.44,2544.34,5.84,inactive,72624.1
74308,40,2024-06-02,19,13047.87,686.73,8.55,none,28607.6
74309,46,2023-09-09,19,24115.94,1269.26,6.43,none,40025.05
74310,21,2023-03-02,14,98801.08,7057.22,4.03,inactive,163849.53
74311,36,2021-09-10,14,20219.08,1444.22,2.83,inactive,26873.4
74312,30,2023-12-21,26,35412.26,1362.01,9.73,none,61865.41
74313,28,2021-09-29,19,53504.0,2816.0,3.88,none,72504.01
74314,54,2021-10-28,28,56702.52,2025.09,5.81,none,75949.32
74315,18,2024-01-06,18,27314.28,1517.46,6.85,none,35693.1
74316,30,2021-03-27,13,30304.56,2331.12,2.4,active,53836.02
74317,30,2025-11-03,12,24922.8,2076.9,14.96,active,187925.3
74318,32,2025-10-21,17,20431.96,1201.88,20.29,none,81759.69
74319,18,2021-07-30,18,14611.14,811.73,3.55,none,19734.26
74320,23,2022-09-13,23,22237.55,966.85,5.83,none,27608.5
74321,32,2025-08-26,12,14790.96,1232.58,12.11,none,57523.6
74322,19,2025-01-07,13,55395.21,4261.17,8.01,none,144727.05
74323,41,2023-07-09,20,21006.8,1050.34,6.4,inactive,40189.3
74324,37,2023-03-05,17,22597.42,1329.26,4.9,active,43686.35
74325,18,2023-11-27,26,57560.1,2213.85,9.5,none,109907.64
74326,30,2023-03-21,21,85758.33,4083.73,6.13,active,177397.52
74327,35,2024-03-23,16,72683.52,4542.72,6.62,active,143307.17
74328,20,2024-04-16,20,17569.8,878.49,8.5,none,29415.12
74329,18,2024-09-05,18,29305.8,1628.1,9.17,none,48732.94
74330,23,2026-01-13,20,20027.6,1001.38,32.91,none,78880.69
74331,56,2021-03-31,17,72783.97,4281.41,3.15,none,114377.35
74332,42,2021-02-11,16,23035.52,1439.72,2.89,inactive,32133.68
74333,27,2022-02-05,20,25129.8,1256.49,4.4,none,35480.87
74334,20,2021-02-13,7,9459.87,1351.41,1.27,active,13957.94
74335,25,2021-08-06,22,72306.96,3286.68,4.36,active,114741.94
74336,46,2026-05-29,13,34651.89,2665.53,52.0,none,710301.72
74337,50,2022-10-25,15,32730.75,2182.05,3.92,active,62330.04
74338,25,2022-05-07,25,15931.5,637.26,5.82,none,26024.9
74339,35,2024-06-13,21,45740.31,2178.11,9.58,none,81695.95
74340,30,2023-08-23,15,33669.0,2244.6,5.0,none,52797.35
74341,43,2021-05-03,22,53168.94,2416.77,4.15,inactive,82588.31
74342,22,2021-12-27,18,26409.96,1467.22,3.87,none,39454.52
74343,41,2023-06-10,16,32427.2,2026.7,4.99,none,56471.88
74344,20,2026-04-11,18,58196.88,3233.16,49.06,none,399895.88
74345,41,2025-09-26,21,49245.42,2345.02,23.17,inactive,126683.12
74346,24,2025-04-10,17,25581.26,1504.78,12.42,active,100054.28
74347,29,2026-02-18,17,34510.34,2030.02,33.38,none,144636.64
74348,26,2026-01-21,28,47772.76,1706.17,47.79,active,340704.58
74349,50,2022-06-13,16,17636.16,1102.26,3.81,none,29064.61
74350,41,2025-06-27,23,24067.2,1046.4,19.91,inactive,90186.62
74351,28,2024-03-16,13,20440.42,1572.34,5.34,active,52545.5
74352,25,2022-09-07,16,29896.96,1868.56,4.04,inactive,50392.47
74353,44,2023-12-22,15,23683.65,1578.91,5.62,none,40688.95
74354,18,2022-07-08,25,57121.5,2284.86,6.06,none,81009.3
74355,36,2024-05-19,22,90710.4,4123.2,9.73,inactive,198385.77
74356,23,2022-08-06,12,34031.28,2835.94,2.97,none,56327.62
74357,52,2026-03-03,16,21445.92,1340.37,33.78,active,195632.36
74358,57,2025-10-21,18,25037.1,1390.95,21.49,active,91006.01
74359,32,2026-03-12,15,40093.95,2672.93,33.41,none,215023.68
74360,29,2025-06-07,30,56797.5,1893.25,24.79,none,186923.09
74361,33,2023-06-22,25,18202.5,728.1,7.89,active,42868.44
74362,26,2023-01-04,20,28430.8,1421.54,5.5,active,58721.55
74363,25,2025-07-21,19,117884.17,6204.43,17.44,none,430012.0
74364,34,2024-01-29,23,86614.55,3765.85,8.97,active,148314.86
74365,38,2024-02-23,18,34254.9,1903.05,7.21,inactive,86330.73
74366,33,2023-10-27,19,21753.48,1144.92,6.73,active,51370.13
74367,35,2022-12-13,21,25790.31,1228.11,5.69,none,45282.2
74368,26,2023-09-10,14,8040.2,574.3,4.74,active,15272.95
74369,24,2026-02-05,19,17775.64,935.56,34.87,inactive,78031.02
74370,24,2024-03-22,14,28326.06,2023.29,5.78,none,60595.31
74371,39,2025-11-27,20,67443.6,3372.18,27.16,inactive,258045.68
74372,33,2021-09-28,25,99054.0,3962.16,5.1,none,140353.95
74373,34,2023-12-08,16,16112.32,1007.02,5.91,active,63724.23
74374,35,2024-03-12,12,12887.88,1073.99,4.9,inactive,20743.44
74375,31,2024-05-21,13,61866.87,4758.99,5.76,inactive,100802.5
74376,33,2022-10-05,26,65894.92,2534.42,6.7,active,119610.48
74377,44,2023-05-02,20,51657.2,2582.86,6.04,none,95947.15
74378,39,2024-03-25,17,37497.58,2205.74,7.05,none,78435.0
74379,30,2023-09-16,13,61665.89,4743.53,4.43,none,119989.58
74380,28,2021-12-14,16,51683.2,3230.2,3.41,inactive,77819.07
74381,41,2026-02-16,21,15323.28,729.68,40.8,active,157288.03
74382,35,2022-03-27,19,15276.0,804.0,4.31,active,28762.16
74383,29,2021-04-07,16,32464.0,2029.0,2.98,inactive,41836.56
74384,20,2025-09-30,16,19463.84,1216.49,17.87,active,77614.18
74385,47,2026-07-21,21,62692.77,2985.37,84.0,none,591412.69
74386,22,2021-09-05,18,18447.84,1024.88,3.63,active,43393.75
74387,35,2025-07-07,23,24184.5,1051.5,20.39,inactive,64382.88
74388,48,2024-08-26,22,53170.48,2416.84,11.05,inactive,85114.14
74389,29,2025-03-27,18,68195.7,3788.65,12.79,active,228206.15
74390,32,2024-05-02,13,20707.18,1592.86,5.63,none,36997.31
74391,40,2023-08-30,19,31075.26,1635.54,6.37,none,53664.11
74392,21,2021-01-20,24,32806.08,1366.92,4.29,none,41575.99
74393,18,2026-03-23,11,9933.66,903.06,26.26,active,82146.31
74394,29,2025-06-08,13,14650.87,1126.99,10.77,none,36803.61
74395,33,2022-03-25,15,50458.95,3363.93,3.4,inactive,70465.22
74396,33,2022-08-10,26,38390.04,1476.54,6.44,none,52294.72
74397,45,2022-01-07,19,39797.02,2094.58,4.11,none,57985.5
74398,23,2022-12-30,18,54096.66,3005.37,4.94,active,132250.99
74399,31,2025-06-21,17,38305.93,2253.29,14.51,none,71563.9
74400,46,2026-07-30,17,34024.14,2001.42,68.0,none,183545.39
74401,29,2026-07-30,27,43526.16,1612.08,108.0,none,310260.86
74402,50,2021-08-20,18,7233.48,401.86,3.59,active,11716.95
74403,30,2023-03-18,17,57240.7,3367.1,4.95,none,88304.83
74404,26,2025-12-31,23,63679.18,2768.66,35.75,active,410065.1
74405,32,2025-05-15,20,24290.2,1214.51,15.71,none,37573.46
74406,34,2022-08-15,17,12842.99,755.47,4.23,active,26267.49
74407,28,2025-06-11,23,29882.52,1299.24,19.18,active,99067.26
74408,36,2025-10-11,21,32168.22,1531.82,24.27,active,227279.43
74409,31,2023-06-25,23,58052.23,2524.01,7.27,none,95087.43
74410,43,2024-10-31,16,41617.6,2601.1,8.84,active,110479.07
74411,37,2024-08-13,23,48414.54,2104.98,11.35,none,100417.07
74412,32,2022-05-07,18,21936.78,1218.71,4.19,none,37373.43
74413,29,2023-06-28,23,49529.12,2153.44,7.29,inactive,67108.79
74414,39,2025-03-07,18,22111.02,1228.39,12.31,active,83101.22
74415,32,2022-02-25,21,57225.21,2725.01,4.68,none,81823.13
74416,28,2024-09-06,22,13575.98,617.09,11.22,active,49956.73
74417,25,2025-12-13,12,8607.6,717.3,17.32,inactive,40059.58
74418,38,2024-06-28,25,50332.0,2013.28,11.62,none,94654.97
74419,28,2025-11-08,21,66706.71,3176.51,26.63,none,275229.78
74420,29,2025-06-13,12,22438.2,1869.85,10.05,inactive,42578.96
74421,37,2025-03-09,17,9098.06,535.18,11.67,active,30519.89
74422,42,2025-09-12,26,95204.72,3661.72,27.53,none,260618.01
74423,37,2023-02-23,23,27420.6,1192.2,6.58,active,58332.51
74424,40,2022-01-14,12,13744.56,1145.38,2.61,active,25120.95
74425,38,2026-07-29,12,74462.64,6205.22,48.0,none,1070337.01
74426,32,2025-05-09,22,28494.62,1295.21,17.06,none,109900.9
74427,36,2023-03-19,23,19633.26,853.62,6.7,inactive,29104.73
74428,48,2023-08-08,24,38170.56,1590.44,7.89,none,54282.57
74429,30,2023-05-19,18,98132.04,5451.78,5.52,active,217463.93
74430,22,2024-06-20,25,32478.25,1299.13,11.5,inactive,60444.81
74431,18,2025-10-17,22,17505.84,795.72,25.92,inactive,55093.16
74432,49,2022-01-21,12,36813.0,3067.75,2.62,inactive,51406.02
74433,50,2024-04-06,29,51581.14,1778.66,12.19,inactive,113809.77
74434,23,2024-05-03,21,32346.93,1540.33,9.11,inactive,72588.68
74435,44,2022-06-29,22,43930.26,1996.83,5.3,inactive,79535.86
74436,41,2021-10-29,20,45722.6,2286.13,4.15,none,61478.54
74437,38,2023-12-21,26,45235.58,1739.83,9.73,inactive,77821.05
74438,37,2022-08-18,18,43781.76,2432.32,4.48,inactive,56188.83
74439,25,2022-11-11,21,53111.1,2529.1,5.55,none,77527.37
74440,33,2024-06-19,20,55148.8,2757.44,9.19,none,100720.51
74441,35,2025-06-27,18,23310.18,1295.01,15.58,none,66325.75
74442,33,2024-11-30,14,15182.72,1084.48,8.1,none,23369.12
74443,32,2024-11-12,18,62091.18,3449.51,10.13,none,132537.48
74444,44,2023-07-03,11,19394.98,1763.18,3.5,active,35822.36
74445,41,2023-08-22,19,30756.44,1618.76,6.33,none,57279.53
74446,40,2022-01-23,19,15786.53,830.87,4.15,active,32625.91
74447,40,2023-01-11,17,47474.2,2792.6,4.7,none,68884.51
74448,34,2024-07-18,18,71454.06,3969.67,8.58,none,142430.52
74449,42,2021-08-18,18,39626.28,2201.46,3.59,active,84121.35
74450,21,2021-06-10,16,13970.4,873.15,3.08,none,21253.86
74451,33,2023-11-08,21,32905.32,1566.92,7.53,none,60577.75
74452,38,2025-02-09,18,27234.54,1513.03,11.74,inactive,95119.02
74453,37,2023-12-08,25,53969.25,2158.77,9.23,active,111003.81
74454,35,2023-03-29,22,42889.88,1949.54,6.46,active,83513.78
74455,40,2023-07-31,22,28352.72,1288.76,7.18,inactive,48399.27
74456,45,2022-12-28,18,21096.18,1172.01,4.93,active,40765.6
74457,22,2021-11-16,18,117921.24,6551.18,3.78,none,175631.15
74458,35,2023-02-04,16,15402.72,962.67,4.51,none,23224.95
74459,25,2022-06-23,21,27217.68,1296.08,5.04,none,43430.58
74460,42,2025-07-08,17,36275.79,2133.87,15.11,inactive,103652.47
74461,39,2023-05-18,18,30516.3,1695.35,5.51,none,46217.34
74462,23,2024-01-05,23,61026.59,2653.33,8.74,active,145893.05
74463,32,2024-02-19,13,21304.53,1638.81,5.18,inactive,32285.65
74464,18,2023-11-13,13,25910.43,1993.11,4.68,none,38379.62
74465,41,2021-08-27,24,36882.48,1536.77,4.81,none,65223.23
74466,27,2024-12-04,19,38140.98,2007.42,11.07,active,131016.43
74467,22,2022-02-03,21,86452.17,4116.77,4.62,none,125551.12
74468,29,2024-01-26,16,85459.2,5341.2,6.22,none,172121.24
74469,37,2023-05-08,25,60941.0,2437.64,7.59,inactive,82811.1
74470,35,2021-10-26,17,44397.2,2611.6,3.52,active,65267.26
74471,28,2023-09-24,20,78836.8,3941.84,6.87,active,118608.52
74472,31,2023-05-14,22,46916.1,2132.55,6.71,inactive,80376.34
74473,29,2024-01-25,11,19182.02,1743.82,4.27,none,44690.94
74474,24,2021-08-03,25,152164.75,6086.59,4.95,active,283734.19
74475,18,2026-06-04,15,10903.95,726.93,60.0,active,239766.05
74476,32,2024-05-02,26,100135.36,3851.36,11.27,none,188034.31
74477,37,2023-02-07,21,20086.92,956.52,5.93,inactive,35110.66
74478,32,2025-05-20,24,40646.16,1693.59,19.06,active,156213.21
