amount,payment_method,failure_reason,customer_age,total_purchases,total_spend,avg_order_value,purchase_frequency,subscription_status,ltv,total_interactions,open_rate,click_rate,response_rate,fatigue_score,customer_tenure_days,recovered
3282.92,upi,bank_decline,23.0,14,36982.4,2641.6,6.38,active,119097.67,0.0,0.0,0.0,0.0,30.0,802,0
476.05,debit_card,insufficient_funds,22.0,16,14477.44,904.84,5.95,inactive,24766.63,0.0,0.0,0.0,0.0,30.0,982,1
237.72,upi,network_error,38.0,12,5932.2,494.35,2.38,none,8669.98,1.0,1.0,0.0,0.0,35.0,1838,1
8465.43,debit_card,network_error,35.0,22,173328.32,7878.56,4.1,active,265625.58,2.0,0.0,0.0,0.0,40.0,1962,1
1194.4,upi,customer_abandoned,30.0,27,36772.92,1361.96,5.26,inactive,57229.65,0.0,0.0,0.0,0.0,30.0,1874,0
1485.29,upi,network_error,34.0,21,38657.22,1840.82,4.32,none,60749.62,1.0,1.0,0.0,0.0,35.0,1774,1
872.08,upi,network_error,23.0,19,22400.81,1178.99,4.48,active,39674.0,1.0,1.0,0.0,0.0,35.0,1549,1
657.8,debit_card,bank_decline,31.0,17,17707.71,1041.63,3.39,active,36700.51,0.0,0.0,0.0,0.0,30.0,1829,1
1847.33,upi,customer_abandoned,25.0,22,52815.4,2400.7,5.6,active,105471.43,0.0,0.0,0.0,0.0,30.0,1436,1
5053.89,credit_card,customer_abandoned,44.0,23,114599.8,4982.6,10.9,none,262402.87,1.0,1.0,0.0,0.0,35.0,771,1
1029.42,upi,customer_abandoned,39.0,13,12335.57,948.89,2.44,active,25846.78,1.0,0.0,0.0,0.0,35.0,1944,1
1861.18,upi,expired_card,38.0,15,17989.2,1199.28,3.35,active,29492.41,0.0,0.0,0.0,0.0,30.0,1637,1
904.68,upi,bank_decline,31.0,19,25550.82,1344.78,9.63,inactive,45433.48,0.0,0.0,0.0,0.0,30.0,721,1
2981.55,net_banking,customer_abandoned,36.0,14,41039.88,2931.42,4.26,active,73577.85,1.0,1.0,1.0,1.0,5.0,1201,1
2445.12,credit_card,authentication_failed,39.0,21,39581.43,1884.83,4.07,none,51301.42,1.0,0.0,0.0,0.0,35.0,1886,1
606.03,net_banking,insufficient_funds,33.0,17,10980.13,645.89,7.83,none,27856.97,0.0,0.0,0.0,0.0,30.0,793,0
1630.12,debit_card,temporary_bank_issue,25.0,16,17011.68,1063.23,8.57,active,66513.35,1.0,1.0,1.0,0.0,35.0,682,0
2863.75,debit_card,customer_abandoned,29.0,27,61759.8,2287.4,13.97,none,102563.86,2.0,0.5,0.0,0.0,40.0,706,1
4225.31,upi,bank_decline,20.0,25,78879.25,3155.17,44.11,none,341770.14,2.0,0.5,0.5,0.5,25.0,207,1
1093.08,upi,expired_card,33.0,21,38814.51,1848.31,7.82,active,83620.99,1.0,0.0,0.0,0.0,35.0,981,0
3746.87,credit_card,bank_decline,31.0,18,35969.04,1998.28,4.11,none,49205.98,0.0,0.0,0.0,0.0,30.0,1600,1
586.09,upi,insufficient_funds,23.0,17,11999.45,705.85,5.07,inactive,20670.49,0.0,0.0,0.0,0.0,30.0,1225,1
1827.26,net_banking,temporary_bank_issue,24.0,21,33203.31,1581.11,24.51,inactive,89565.48,0.0,0.0,0.0,0.0,30.0,313,1
2375.1,net_banking,insufficient_funds,26.0,20,63222.6,3161.13,5.53,active,131768.34,4.0,0.75,0.0,0.0,50.0,1320,1
862.09,debit_card,insufficient_funds,33.0,24,32941.68,1372.57,25.93,none,139473.98,1.0,0.0,0.0,0.0,35.0,338,0
2627.54,upi,temporary_bank_issue,21.0,24,36580.08,1524.17,7.19,active,86204.73,0.0,0.0,0.0,0.0,30.0,1220,1
1883.95,debit_card,customer_abandoned,25.0,21,71027.25,3382.25,84.0,none,657496.14,1.0,1.0,0.0,0.0,35.0,68,1
492.33,credit_card,expired_card,37.0,21,14012.25,667.25,5.03,none,20078.51,0.0,0.0,0.0,0.0,30.0,1524,1
843.37,upi,insufficient_funds,26.0,22,26371.4,1198.7,11.27,active,62238.65,2.0,1.0,0.0,0.0,40.0,713,0
1431.16,upi,customer_abandoned,36.0,15,29733.3,1982.22,4.29,active,61176.9,1.0,1.0,1.0,1.0,5.0,1276,0
1781.33,net_banking,network_error,38.0,29,39223.37,1352.53,6.65,none,53934.44,1.0,1.0,0.0,0.0,35.0,1593,1
2008.48,net_banking,insufficient_funds,29.0,11,19182.02,1743.82,4.27,none,44690.94,2.0,0.5,0.0,0.0,40.0,941,1
393.94,net_banking,temporary_bank_issue,30.0,12,11397.0,949.75,2.58,active,16903.01,2.0,0.5,0.0,0.0,40.0,1702,1
492.98,debit_card,authentication_failed,25.0,17,12666.19,745.07,3.24,none,20613.82,1.0,1.0,0.0,0.0,35.0,1916,0
1401.5,upi,customer_abandoned,32.0,27,63739.98,2360.74,26.51,none,277973.35,1.0,0.0,0.0,0.0,35.0,372,1
1625.57,upi,network_error,34.0,18,30603.24,1700.18,72.0,inactive,226789.04,2.0,1.0,0.0,0.0,40.0,25,1
1884.83,credit_card,bank_decline,59.0,21,34333.95,1634.95,24.51,none,101474.58,2.0,1.0,0.0,0.0,40.0,313,1
2922.16,upi,customer_abandoned,29.0,18,20495.7,1138.65,62.02,active,489280.9,0.0,0.0,0.0,0.0,30.0,106,1
1122.33,upi,insufficient_funds,21.0,23,42045.61,1828.07,13.55,active,112521.06,0.0,0.0,0.0,0.0,30.0,620,1
543.64,upi,bank_decline,33.0,9,6690.06,743.34,15.22,active,35073.12,0.0,0.0,0.0,0.0,30.0,216,0
1155.78,credit_card,network_error,25.0,14,23277.24,1662.66,4.35,none,43846.96,1.0,1.0,1.0,1.0,5.0,1176,1
886.22,wallet,customer_abandoned,25.0,16,13189.76,824.36,5.47,none,21752.52,0.0,0.0,0.0,0.0,30.0,1069,1
554.77,debit_card,expired_card,44.0,18,15140.34,841.13,9.07,none,32072.27,2.0,0.5,0.0,0.0,40.0,725,0
3176.32,credit_card,bank_decline,21.0,17,40312.44,2371.32,3.35,none,54056.21,0.0,0.0,0.0,0.0,30.0,1854,0
1614.18,credit_card,customer_abandoned,41.0,25,49358.5,1974.34,5.5,active,75016.15,0.0,0.0,0.0,0.0,30.0,1660,1
595.61,credit_card,insufficient_funds,25.0,26,30118.66,1158.41,9.1,none,47768.9,1.0,1.0,0.0,0.0,35.0,1044,1
949.12,wallet,temporary_bank_issue,47.0,20,28091.8,1404.59,6.15,inactive,49308.4,1.0,1.0,0.0,0.0,35.0,1188,1
373.94,wallet,customer_abandoned,47.0,21,10564.68,503.08,5.27,active,16393.32,0.0,0.0,0.0,0.0,30.0,1456,1
1823.72,credit_card,expired_card,33.0,17,19832.71,1166.63,12.49,none,42592.34,1.0,0.0,0.0,0.0,35.0,497,1
2808.73,upi,temporary_bank_issue,28.0,26,99000.2,3807.7,18.62,none,223088.17,2.0,1.0,1.0,0.0,40.0,510,1
2009.45,net_banking,expired_card,26.0,23,35702.44,1552.28,4.26,inactive,51648.46,3.0,0.6666666666666666,0.0,0.0,45.0,1973,1
819.21,upi,bank_decline,36.0,29,42781.38,1475.22,8.63,inactive,76402.88,1.0,1.0,0.0,0.0,35.0,1228,0
1097.14,credit_card,temporary_bank_issue,52.0,17,38057.05,2238.65,4.31,active,86587.59,1.0,0.0,0.0,0.0,35.0,1439,1
543.18,upi,temporary_bank_issue,30.0,17,29445.7,1732.1,4.07,none,46116.73,2.0,0.5,0.0,0.0,40.0,1526,1
1418.14,credit_card,temporary_bank_issue,42.0,24,54241.2,2260.05,19.83,inactive,158329.43,2.0,1.0,0.0,0.0,40.0,442,1
1444.29,credit_card,bank_decline,33.0,21,38214.12,1819.72,84.0,none,281272.78,2.0,1.0,0.0,0.0,40.0,64,1
1289.42,net_banking,customer_abandoned,28.0,21,17806.74,847.94,32.5,inactive,96911.21,1.0,1.0,1.0,1.0,5.0,236,1
1482.87,upi,insufficient_funds,19.0,16,20320.8,1270.05,5.47,active,32675.56,0.0,0.0,0.0,0.0,30.0,1069,1
827.99,debit_card,temporary_bank_issue,34.0,22,19385.74,881.17,12.34,inactive,59872.36,0.0,0.0,0.0,0.0,30.0,651,0
1278.77,upi,bank_decline,23.0,21,18830.28,896.68,21.92,active,96318.85,1.0,1.0,0.0,0.0,35.0,350,0
1070.59,upi,insufficient_funds,37.0,14,16043.16,1145.94,3.3,none,24875.09,2.0,0.0,0.0,0.0,40.0,1550,0
1334.92,debit_card,customer_abandoned,27.0,16,41142.4,2571.4,39.76,active,499935.3,0.0,0.0,0.0,0.0,30.0,147,1
1522.99,wallet,insufficient_funds,35.0,19,26261.23,1382.17,5.97,none,50345.5,0.0,0.0,0.0,0.0,30.0,1163,1
1791.38,debit_card,network_error,36.0,20,33726.0,1686.3,4.31,none,45365.22,2.0,0.0,0.0,0.0,40.0,1694,1
752.52,credit_card,authentication_failed,24.0,20,25468.0,1273.4,13.65,none,50718.73,0.0,0.0,0.0,0.0,30.0,535,0
1753.17,wallet,temporary_bank_issue,36.0,16,30840.8,1927.55,54.11,none,281146.72,0.0,0.0,0.0,0.0,30.0,108,1
1288.76,credit_card,customer_abandoned,43.0,12,8560.92,713.41,3.83,none,12864.98,1.0,0.0,0.0,0.0,35.0,1143,0
1550.62,upi,bank_decline,18.0,13,30714.71,2362.67,9.91,none,78944.01,1.0,0.0,0.0,0.0,35.0,479,1
1584.23,upi,bank_decline,39.0,16,46398.24,2899.89,3.45,active,94133.02,1.0,1.0,1.0,0.0,35.0,1695,0
978.95,upi,insufficient_funds,37.0,22,19299.28,877.24,11.51,active,53882.96,0.0,0.0,0.0,0.0,30.0,698,1
5130.28,upi,temporary_bank_issue,31.0,14,84040.32,6002.88,2.99,active,129923.28,0.0,0.0,0.0,0.0,30.0,1712,1
2202.43,upi,temporary_bank_issue,36.0,18,31647.6,1758.2,5.61,none,48865.17,2.0,1.0,0.0,0.0,40.0,1171,1
769.82,net_banking,network_error,24.0,24,32270.64,1344.61,96.0,active,435768.05,1.0,0.0,0.0,0.0,35.0,85,1
861.67,debit_card,customer_abandoned,48.0,16,23979.68,1498.73,5.66,active,71647.58,0.0,0.0,0.0,0.0,30.0,1033,1
874.61,debit_card,customer_abandoned,31.0,19,16109.53,847.87,76.0,none,104533.27,0.0,0.0,0.0,0.0,30.0,15,1
1956.73,upi,temporary_bank_issue,35.0,23,39730.89,1727.43,4.38,none,88989.53,0.0,0.0,0.0,0.0,30.0,1918,0
1676.85,upi,temporary_bank_issue,41.0,18,20315.34,1128.63,4.2,inactive,27301.01,2.0,1.0,0.0,0.0,40.0,1565,1
636.92,upi,customer_abandoned,27.0,21,12970.65,617.65,18.22,none,36181.39,1.0,1.0,0.0,0.0,35.0,421,1
3926.85,upi,temporary_bank_issue,28.0,18,40580.46,2254.47,4.86,inactive,60953.23,1.0,1.0,0.0,0.0,35.0,1353,1
1430.15,upi,insufficient_funds,24.0,16,21578.24,1348.64,3.76,inactive,29595.69,2.0,0.5,0.0,0.0,40.0,1553,0
1083.23,upi,customer_abandoned,39.0,23,27433.71,1192.77,63.16,active,165362.55,0.0,0.0,0.0,0.0,30.0,133,1
3263.91,upi,bank_decline,28.0,22,65662.74,2984.67,8.19,inactive,180599.69,1.0,1.0,0.0,0.0,35.0,981,1
973.21,upi,expired_card,21.0,16,21373.6,1335.85,22.05,active,155680.41,4.0,0.25,0.25,0.25,42.5,265,1
3819.47,credit_card,network_error,22.0,21,40553.1,1931.1,8.71,active,106290.32,1.0,1.0,1.0,0.0,35.0,881,1
3623.0,net_banking,insufficient_funds,44.0,27,81014.04,3000.52,4.81,active,133209.27,0.0,0.0,0.0,0.0,30.0,2051,1
1022.98,debit_card,customer_abandoned,31.0,16,8800.64,550.04,49.53,none,67162.67,1.0,0.0,0.0,0.0,35.0,118,1
1583.99,wallet,bank_decline,18.0,11,19586.82,1780.62,20.19,none,129196.12,1.0,1.0,0.0,0.0,35.0,199,0
2286.99,upi,network_error,32.0,18,58332.06,3240.67,15.77,active,259456.57,1.0,1.0,0.0,0.0,35.0,417,1
2764.9,upi,insufficient_funds,27.0,18,21110.4,1172.8,28.96,active,235920.7,0.0,0.0,0.0,0.0,30.0,227,0
2873.51,credit_card,customer_abandoned,39.0,22,61390.78,2790.49,3.99,active,117690.7,0.0,0.0,0.0,0.0,30.0,2015,1
1768.61,upi,temporary_bank_issue,35.0,13,28320.11,2178.47,15.52,none,120665.49,0.0,0.0,0.0,0.0,30.0,306,1
3717.33,net_banking,bank_decline,33.0,26,84190.34,3238.09,6.25,inactive,140006.84,3.0,1.0,0.3333333333333333,0.0,45.0,1520,0
3936.46,debit_card,customer_abandoned,18.0,18,41408.1,2300.45,72.0,none,363839.74,0.0,0.0,0.0,0.0,30.0,38,1
3063.03,upi,temporary_bank_issue,25.0,14,44544.22,3181.73,11.81,active,152107.11,0.0,0.0,0.0,0.0,30.0,433,1
709.24,upi,insufficient_funds,31.0,18,29583.36,1643.52,10.74,none,90125.99,0.0,0.0,0.0,0.0,30.0,612,0
731.04,net_banking,insufficient_funds,18.0,10,8285.9,828.59,2.37,inactive,11554.04,0.0,0.0,0.0,0.0,30.0,1539,1
1997.14,upi,insufficient_funds,36.0,19,39691.19,2089.01,7.52,inactive,79077.39,3.0,1.0,0.6666666666666666,0.3333333333333333,35.0,923,1
1184.28,upi,bank_decline,35.0,16,21651.2,1353.2,3.16,none,36246.44,0.0,0.0,0.0,0.0,30.0,1852,1
1805.94,upi,insufficient_funds,32.0,19,47166.74,2482.46,4.27,none,61789.7,1.0,0.0,0.0,0.0,35.0,1624,1
1313.03,debit_card,temporary_bank_issue,34.0,19,44698.26,2352.54,8.08,none,90850.81,0.0,0.0,0.0,0.0,30.0,859,1
1448.18,credit_card,bank_decline,24.0,26,81233.1,3124.35,15.83,none,177136.75,2.0,0.5,0.0,0.0,40.0,600,1
1947.15,upi,insufficient_funds,39.0,26,37342.5,1436.25,8.76,none,61881.47,1.0,0.0,0.0,0.0,35.0,1084,1
1570.56,debit_card,authentication_failed,26.0,24,32982.96,1374.29,8.36,none,63815.22,0.0,0.0,0.0,0.0,30.0,1048,1
397.54,upi,temporary_bank_issue,18.0,28,27173.44,970.48,15.59,none,63901.75,0.0,0.0,0.0,0.0,30.0,656,1
1569.24,credit_card,network_error,27.0,22,31729.94,1442.27,23.43,active,108146.39,2.0,0.5,0.5,0.0,40.0,343,1
3436.19,upi,insufficient_funds,44.0,22,51522.02,2341.91,10.33,inactive,85834.2,0.0,0.0,0.0,0.0,30.0,778,1
365.32,upi,temporary_bank_issue,30.0,21,9592.8,456.8,4.44,none,13636.54,1.0,1.0,1.0,1.0,5.0,1727,1
720.11,upi,network_error,21.0,20,37549.0,1877.45,4.3,none,57273.0,0.0,0.0,0.0,0.0,30.0,1699,0
1782.02,credit_card,insufficient_funds,24.0,19,37013.14,1948.06,4.92,active,61071.62,2.0,0.5,0.0,0.0,40.0,1410,1
3896.55,upi,network_error,37.0,16,48560.48,3035.03,3.16,active,90529.22,0.0,0.0,0.0,0.0,30.0,1852,1
6808.3,credit_card,bank_decline,23.0,26,156076.44,6002.94,5.18,inactive,256230.83,1.0,1.0,0.0,0.0,35.0,1833,0
2009.18,debit_card,expired_card,41.0,16,25910.24,1619.39,3.7,inactive,36945.18,0.0,0.0,0.0,0.0,30.0,1581,0
6317.74,credit_card,expired_card,31.0,24,133182.24,5549.26,16.05,active,467185.99,1.0,0.0,0.0,0.0,35.0,546,1
1553.8,net_banking,customer_abandoned,48.0,20,47468.8,2373.44,3.68,none,59024.93,0.0,0.0,0.0,0.0,30.0,1986,1
6878.6,credit_card,customer_abandoned,31.0,15,64894.05,4326.27,60.0,none,628940.17,0.0,0.0,0.0,0.0,30.0,91,0
1727.63,debit_card,customer_abandoned,18.0,16,20356.48,1272.28,6.43,active,34089.94,0.0,0.0,0.0,0.0,30.0,909,0
1150.25,upi,bank_decline,22.0,15,30588.0,2039.2,14.81,inactive,141072.84,1.0,1.0,0.0,0.0,35.0,370,1
2285.07,debit_card,temporary_bank_issue,38.0,16,28533.6,1783.35,7.29,none,68154.07,2.0,0.0,0.0,0.0,40.0,802,1
229.45,debit_card,customer_abandoned,42.0,19,13027.16,685.64,5.9,inactive,19955.95,2.0,0.5,0.0,0.0,40.0,1177,1
1485.72,upi,expired_card,32.0,20,32780.2,1639.01,13.71,active,86782.53,1.0,0.0,0.0,0.0,35.0,533,0
2857.12,wallet,network_error,18.0,19,30784.37,1620.23,12.59,none,64804.69,4.0,0.5,0.0,0.0,50.0,551,1
2289.34,upi,expired_card,36.0,18,42955.92,2386.44,69.21,active,350539.49,0.0,0.0,0.0,0.0,30.0,95,1
1800.32,upi,bank_decline,25.0,17,31073.79,1827.87,8.19,none,72152.18,2.0,1.0,0.5,0.0,40.0,758,0
3043.7,debit_card,customer_abandoned,33.0,24,58512.48,2438.02,8.25,active,167947.15,0.0,0.0,0.0,0.0,30.0,1062,1
1324.77,wallet,expired_card,25.0,17,15043.47,884.91,20.29,active,71063.02,1.0,1.0,1.0,0.0,35.0,306,1
1363.11,upi,insufficient_funds,20.0,20,27072.8,1353.64,19.27,active,97045.6,2.0,0.5,0.5,0.0,40.0,379,1
2978.78,net_banking,expired_card,18.0,21,91666.05,4365.05,10.94,active,335475.03,0.0,0.0,0.0,0.0,30.0,701,1
2621.89,debit_card,insufficient_funds,33.0,18,56160.36,3120.02,7.21,none,128775.89,0.0,0.0,0.0,0.0,30.0,912,0
338.66,upi,temporary_bank_issue,20.0,21,12277.86,584.66,84.0,active,169964.39,1.0,1.0,0.0,0.0,35.0,82,1
3496.61,wallet,expired_card,33.0,15,49065.0,3271.0,10.72,none,127023.35,0.0,0.0,0.0,0.0,30.0,511,0
3459.08,upi,expired_card,30.0,15,25565.1,1704.34,13.53,inactive,130981.95,1.0,0.0,0.0,0.0,35.0,405,0
1648.62,upi,expired_card,33.0,27,50102.82,1855.66,55.72,none,205548.83,1.0,1.0,0.0,0.0,35.0,177,1
3813.66,credit_card,bank_decline,32.0,20,69177.0,3458.85,70.24,active,1225814.21,2.0,0.5,0.5,0.5,25.0,104,1
2673.4,credit_card,expired_card,29.0,18,54754.74,3041.93,10.13,active,143437.95,0.0,0.0,0.0,0.0,30.0,649,1
2181.28,upi,insufficient_funds,24.0,16,33761.28,2110.08,6.49,active,64194.94,4.0,1.0,0.0,0.0,50.0,901,1
1651.01,wallet,network_error,34.0,20,36003.2,1800.16,66.41,active,473927.53,0.0,0.0,0.0,0.0,30.0,110,0
1825.64,wallet,temporary_bank_issue,50.0,13,28634.32,2202.64,4.57,none,41382.56,0.0,0.0,0.0,0.0,30.0,1040,1
6722.01,upi,insufficient_funds,28.0,15,69388.35,4625.89,27.12,active,470815.13,0.0,0.0,0.0,0.0,30.0,202,1
1447.41,debit_card,customer_abandoned,21.0,14,36164.66,2583.19,10.86,active,186607.34,0.0,0.0,0.0,0.0,30.0,471,1
410.82,upi,bank_decline,39.0,17,9396.58,552.74,44.67,none,98983.27,0.0,0.0,0.0,0.0,30.0,139,1
1349.26,net_banking,insufficient_funds,32.0,19,15812.37,832.23,3.56,none,22778.74,1.0,1.0,0.0,0.0,35.0,1952,0
12886.01,upi,bank_decline,35.0,21,122853.36,5850.16,34.55,none,627289.69,2.0,1.0,0.5,0.5,25.0,222,1
1929.19,upi,expired_card,45.0,15,28879.95,1925.33,4.51,active,60307.9,1.0,1.0,0.0,0.0,35.0,1216,1
617.07,upi,authentication_failed,36.0,15,21248.85,1416.59,3.87,none,28646.95,2.0,0.5,0.0,0.0,40.0,1417,0
8825.89,debit_card,network_error,46.0,23,92749.11,4032.57,7.94,none,140521.59,0.0,0.0,0.0,0.0,30.0,1058,1
1059.43,upi,expired_card,26.0,18,20561.4,1142.3,3.4,inactive,26550.44,0.0,0.0,0.0,0.0,30.0,1933,1
929.16,net_banking,customer_abandoned,39.0,25,40357.5,1614.3,8.82,active,102740.39,0.0,0.0,0.0,0.0,30.0,1035,1
2282.42,credit_card,customer_abandoned,38.0,17,22262.35,1309.55,26.09,active,173857.33,0.0,0.0,0.0,0.0,30.0,238,1
2865.86,upi,insufficient_funds,47.0,20,54728.0,2736.4,80.0,none,754785.54,0.0,0.0,0.0,0.0,30.0,73,0
1491.54,upi,authentication_failed,27.0,18,29866.14,1659.23,4.88,active,54414.93,1.0,1.0,0.0,0.0,35.0,1348,1
1384.11,upi,network_error,18.0,21,17831.94,849.14,84.0,none,128611.82,2.0,0.5,0.0,0.0,40.0,20,0
4565.94,upi,bank_decline,39.0,17,43202.95,2541.35,5.16,active,91550.66,1.0,1.0,1.0,1.0,5.0,1204,1
3501.06,debit_card,network_error,22.0,14,67260.62,4804.33,18.26,active,393441.72,1.0,1.0,0.0,0.0,35.0,280,1
1003.28,upi,authentication_failed,24.0,19,13313.3,700.7,6.93,inactive,21782.67,0.0,0.0,0.0,0.0,30.0,1001,0
2771.61,debit_card,insufficient_funds,32.0,17,40054.89,2356.17,12.34,none,85845.06,1.0,0.0,0.0,0.0,35.0,503,0
447.22,debit_card,network_error,33.0,16,11930.88,745.68,9.07,none,23160.73,2.0,0.5,0.5,0.0,40.0,644,1
1398.76,credit_card,customer_abandoned,28.0,17,38443.12,2261.36,3.17,active,64662.23,2.0,1.0,0.5,0.0,40.0,1960,1
1419.52,upi,customer_abandoned,30.0,24,20117.04,838.21,4.81,active,38421.02,0.0,0.0,0.0,0.0,30.0,1824,1
1709.61,upi,insufficient_funds,27.0,15,18998.25,1266.55,3.62,none,31685.96,1.0,0.0,0.0,0.0,35.0,1513,1
2141.84,credit_card,network_error,43.0,16,40926.24,2557.89,5.14,active,66112.77,1.0,0.0,0.0,0.0,35.0,1137,1
574.21,net_banking,temporary_bank_issue,29.0,21,21639.24,1030.44,6.43,none,31235.06,0.0,0.0,0.0,0.0,30.0,1193,1
1191.99,wallet,network_error,20.0,11,25978.59,2361.69,14.15,active,150776.58,0.0,0.0,0.0,0.0,30.0,284,1
4645.59,debit_card,customer_abandoned,35.0,15,38415.45,2561.03,4.58,active,67699.65,1.0,1.0,0.0,0.0,35.0,1196,0
1669.67,upi,temporary_bank_issue,33.0,16,20206.4,1262.9,11.39,active,63359.55,0.0,0.0,0.0,0.0,30.0,513,1
2028.45,net_banking,insufficient_funds,32.0,18,48072.78,2670.71,12.45,active,200467.87,1.0,0.0,0.0,0.0,35.0,528,1
3219.83,upi,insufficient_funds,39.0,18,53758.8,2986.6,4.01,active,98882.17,0.0,0.0,0.0,0.0,30.0,1640,1
682.04,upi,authentication_failed,39.0,14,14024.5,1001.75,5.14,active,28532.63,0.0,0.0,0.0,0.0,30.0,994,0
2462.22,wallet,insufficient_funds,23.0,19,54001.04,2842.16,9.8,active,142409.18,1.0,0.0,0.0,0.0,35.0,708,0
4801.89,upi,temporary_bank_issue,20.0,23,51389.59,2234.33,10.15,none,126691.97,0.0,0.0,0.0,0.0,30.0,828,1
2460.62,upi,temporary_bank_issue,34.0,15,43387.05,2892.47,3.18,none,58564.41,1.0,0.0,0.0,0.0,35.0,1721,1
1957.51,upi,network_error,27.0,18,22305.24,1239.18,5.61,active,38460.14,1.0,1.0,0.0,0.0,35.0,1172,1
2311.43,upi,network_error,31.0,16,34039.52,2127.47,3.83,none,50193.44,1.0,1.0,0.0,0.0,35.0,1527,1
3112.56,credit_card,bank_decline,26.0,24,54641.76,2276.74,7.7,none,99010.57,1.0,1.0,0.0,0.0,35.0,1139,0
10559.91,debit_card,insufficient_funds,29.0,12,77586.36,6465.53,3.17,active,146571.52,2.0,1.0,0.0,0.0,40.0,1384,0
4129.72,credit_card,customer_abandoned,48.0,29,60049.72,2070.68,5.37,active,91829.04,0.0,0.0,0.0,0.0,30.0,1971,1
1316.45,upi,customer_abandoned,26.0,29,28544.99,984.31,15.51,none,79510.4,0.0,0.0,0.0,0.0,30.0,683,1
6317.74,credit_card,expired_card,31.0,24,133182.24,5549.26,16.05,active,467185.99,1.0,0.0,0.0,0.0,35.0,546,0
1497.68,upi,bank_decline,40.0,25,43256.75,1730.27,100.0,inactive,386908.72,0.0,0.0,0.0,0.0,30.0,23,1
2280.45,upi,bank_decline,30.0,23,28816.01,1252.87,47.73,none,125579.24,2.0,0.5,0.0,0.0,40.0,176,1
2075.34,upi,bank_decline,24.0,22,52668.88,2394.04,3.91,none,71375.24,0.0,0.0,0.0,0.0,30.0,2055,1
248.07,credit_card,bank_decline,37.0,14,11067.28,790.52,3.07,none,15418.08,1.0,1.0,1.0,1.0,5.0,1665,0
2191.29,wallet,temporary_bank_issue,46.0,18,54946.8,3052.6,20.61,active,238101.58,0.0,0.0,0.0,0.0,30.0,319,1
3209.35,upi,customer_abandoned,33.0,22,62325.78,2832.99,4.27,active,113142.09,2.0,0.5,0.0,0.0,40.0,1884,1
1403.06,credit_card,temporary_bank_issue,34.0,16,26869.92,1679.37,5.96,active,53234.6,2.0,0.5,0.5,0.0,40.0,981,1
3108.85,upi,network_error,18.0,15,24560.25,1637.35,2.86,active,34678.11,0.0,0.0,0.0,0.0,30.0,1913,1
1052.74,upi,customer_abandoned,32.0,27,22261.77,824.51,8.77,inactive,36787.49,2.0,0.5,0.5,0.5,25.0,1124,0
1146.01,credit_card,network_error,29.0,27,52991.82,1962.66,31.31,none,179659.06,1.0,1.0,1.0,0.0,35.0,315,1
4049.57,credit_card,customer_abandoned,26.0,16,33987.04,2124.19,14.98,none,153986.67,0.0,0.0,0.0,0.0,30.0,390,0
1407.08,credit_card,bank_decline,19.0,23,26505.43,1152.41,10.84,active,81253.05,1.0,1.0,0.0,0.0,35.0,775,0
2026.07,wallet,bank_decline,35.0,21,75613.23,3600.63,7.53,active,164456.02,0.0,0.0,0.0,0.0,30.0,1019,0
3404.13,credit_card,expired_card,33.0,8,14653.52,1831.69,17.6,inactive,104606.66,0.0,0.0,0.0,0.0,30.0,166,0
3968.7,net_banking,authentication_failed,33.0,14,45279.22,3234.23,7.46,active,202842.75,0.0,0.0,0.0,0.0,30.0,685,0
2018.52,credit_card,network_error,31.0,16,33544.64,2096.54,3.6,none,47761.28,0.0,0.0,0.0,0.0,30.0,1625,0
2031.82,upi,insufficient_funds,38.0,22,67493.8,3067.9,10.01,active,202674.64,1.0,0.0,0.0,0.0,35.0,803,1
1551.33,net_banking,customer_abandoned,30.0,14,46792.48,3342.32,4.62,active,100947.17,3.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,35.0,1108,1
1360.38,upi,customer_abandoned,46.0,16,36927.84,2307.99,22.14,active,159606.09,1.0,1.0,0.0,0.0,35.0,264,1
7239.9,upi,network_error,35.0,22,173328.32,7878.56,4.1,active,265625.58,2.0,0.0,0.0,0.0,40.0,1962,1
4460.5,debit_card,temporary_bank_issue,22.0,19,62085.73,3267.67,3.55,active,99632.54,2.0,0.5,0.0,0.0,40.0,1954,1
1308.67,credit_card,customer_abandoned,25.0,18,31811.22,1767.29,3.68,active,51217.11,2.0,1.0,0.0,0.0,40.0,1788,1
962.46,debit_card,customer_abandoned,27.0,20,27539.6,1376.98,5.74,none,37716.51,1.0,1.0,1.0,1.0,5.0,1273,1
423.27,credit_card,network_error,37.0,17,11311.63,665.39,5.58,none,16040.39,0.0,0.0,0.0,0.0,30.0,1112,1
980.0,upi,bank_decline,25.0,12,21975.48,1831.29,21.49,none,89843.84,2.0,1.0,0.0,0.0,40.0,204,0
4142.63,upi,bank_decline,43.0,15,54151.2,3610.08,3.7,none,85584.11,2.0,1.0,0.0,0.0,40.0,1481,1
1153.74,upi,expired_card,40.0,23,43614.21,1896.27,6.22,active,85434.17,3.0,0.6666666666666666,0.3333333333333333,0.0,45.0,1350,0
1464.12,credit_card,customer_abandoned,40.0,22,65076.0,2958.0,8.35,none,95492.4,1.0,1.0,1.0,1.0,5.0,962,0
